data_set,Ants_number,Alpha,Beta,Evaporate_rate,Random_rate,nbr_iterations,cost,time
data/berlin52.tsp,8,9.0,4.6,0.68,0.68,1,7311.0,6.430325984954834
data/berlin52.tsp,8,6.4,2.7,0.12,0.56,7,8338.0,28.547672510147095
data/berlin52.tsp,8,3.8,7.5,0.11,0.58,9,8202.0,37.370089292526245
data/berlin52.tsp,4,9.3,5.0,0.84,0.55,7,7311.0,1.52512526512146
data/berlin52.tsp,5,3.2,4.8,0.76,0.73,2,8359.0,0.4407682418823242
data/berlin52.tsp,8,7.8,8.5,0.75,0.4,8,7311.0,21.762555837631226
data/berlin52.tsp,8,5.5,9.3,0.64,0.63,8,7309.0,26.20601534843445
data/berlin52.tsp,8,2.3,9.2,0.42,0.16,5,8029.0,18.543375968933105
data/berlin52.tsp,8,7.7,1.6,0.57,0.23,3,8377.0,5.4938788414001465
data/berlin52.tsp,3,6.4,3.8,0.94,0.34,8,8017.0,1.4311814308166504
data/berlin52.tsp,7,6.5,2.1,0.29,0.14,6,8096.0,4.144610166549683
data/berlin52.tsp,6,4.9,6.4,0.48,0.05,3,8026.0,2.2847135066986084
data/berlin52.tsp,8,8.7,8.7,0.86,0.08,4,8093.0,5.444866180419922
data/berlin52.tsp,3,3.6,5.6,0.82,0.66,3,8029.0,0.4387524127960205
data/berlin52.tsp,6,1.3,4.6,0.69,0.07,8,7311.0,8.566118955612183
data/berlin52.tsp,5,0.1,0.1,0.2,0.51,3,8332.0,0.7375779151916504
data/berlin52.tsp,7,9.5,8.2,0.42,0.16,7,8305.0,16.437580823898315
data/berlin52.tsp,3,6.7,1.1,0.91,0.09,4,8202.0,0.36778974533081055
data/berlin52.tsp,3,6.3,2.0,0.17,0.49,10,8026.0,1.321244239807129
data/berlin52.tsp,8,5.0,0.3,0.17,0.25,4,8142.0,22.04439640045166
data/berlin52.tsp,2,5.7,9.4,0.94,0.72,3,8197.0,0.17689943313598633
data/berlin52.tsp,6,7.5,4.7,0.28,0.46,3,8096.0,1.5101370811462402
data/berlin52.tsp,8,3.2,1.7,0.15,0.71,4,8359.0,11.191599369049072
data/berlin52.tsp,4,2.5,5.2,0.1,0.1,9,8026.0,2.4835991859436035
data/berlin52.tsp,2,4.7,9.1,0.77,0.74,2,8742.0,0.07993578910827637
data/berlin52.tsp,3,7.5,0.2,0.34,0.33,7,8274.0,1.1153595447540283
data/berlin52.tsp,7,1.0,4.9,0.5,0.11,3,8284.0,7.250853776931763
data/berlin52.tsp,5,3.0,0.3,0.8,0.9,4,7632.0,1.813962697982788
data/berlin52.tsp,6,0.8,5.3,0.17,0.11,4,8371.0,6.138490915298462
data/berlin52.tsp,3,6.8,3.8,0.55,0.81,8,8343.0,1.2442872524261475
data/berlin52.tsp,2,5.6,7.5,0.89,0.15,7,7309.0,0.45374059677124023
data/berlin52.tsp,2,4.5,8.0,0.49,0.28,1,8742.0,0.06196475028991699
data/berlin52.tsp,2,0.4,5.2,0.18,0.85,2,8029.0,0.1938915252685547
data/berlin52.tsp,3,2.8,6.9,0.59,0.83,4,7309.0,0.7185864448547363
data/berlin52.tsp,5,6.4,8.0,0.83,0.71,10,8093.0,3.828810930252075
data/berlin52.tsp,3,7.5,3.8,0.35,0.46,5,8093.0,0.7965445518493652
data/berlin52.tsp,2,5.7,8.4,0.65,0.16,10,8294.0,0.6476335525512695
data/berlin52.tsp,6,6.5,3.5,0.15,0.86,1,8537.0,1.8609347343444824
data/berlin52.tsp,2,8.0,2.2,0.37,0.1,8,8060.0,0.5266985893249512
data/berlin52.tsp,6,2.9,0.5,0.9,0.4,3,8412.0,1.3732333183288574
data/berlin52.tsp,7,7.4,1.0,0.27,0.57,6,7981.0,13.02653193473816
data/berlin52.tsp,8,2.0,8.7,0.68,0.43,2,7311.0,9.673466920852661
data/berlin52.tsp,8,5.4,3.2,0.82,0.12,7,8096.0,37.11279845237732
data/berlin52.tsp,6,2.3,1.2,0.5,0.44,4,8305.0,11.319506883621216
data/berlin52.tsp,3,1.4,5.1,0.21,0.51,9,7309.0,1.4691803455352783
data/berlin52.tsp,6,2.0,1.6,0.11,0.85,10,8026.0,7.924447774887085
data/berlin52.tsp,8,8.7,0.9,0.22,0.12,1,7309.0,4.729299306869507
data/berlin52.tsp,8,9.2,7.8,0.23,0.21,10,8328.0,39.88419008255005
data/berlin52.tsp,6,5.9,5.7,0.58,0.35,7,7309.0,6.648219108581543
data/berlin52.tsp,4,4.0,8.6,0.52,0.66,7,8202.0,1.9678573608398438
data/berlin52.tsp,7,9.1,4.4,0.76,0.45,9,8034.0,19.170037508010864
data/berlin52.tsp,3,6.3,6.8,0.12,0.84,3,8355.0,0.3847789764404297
data/berlin52.tsp,8,2.7,0.3,0.27,0.67,1,8267.0,2.2437381744384766
data/berlin52.tsp,6,7.3,8.1,0.76,0.25,5,8093.0,1.926879644393921
data/berlin52.tsp,7,0.9,3.0,0.51,0.59,2,8339.0,4.919187545776367
data/berlin52.tsp,6,7.7,7.0,0.62,0.22,5,8060.0,5.192027807235718
data/berlin52.tsp,2,4.1,8.6,0.5,0.46,5,8029.0,0.3238182067871094
data/berlin52.tsp,8,4.9,0.5,0.11,0.46,9,7311.0,28.51768970489502
data/berlin52.tsp,2,3.5,3.2,0.5,0.48,9,7311.0,0.6346573829650879
data/berlin52.tsp,2,0.1,1.7,0.78,0.7,10,7311.0,0.5726728439331055
data/berlin52.tsp,3,5.8,1.5,0.88,0.49,4,8287.0,0.47670674324035645
data/berlin52.tsp,5,4.4,1.9,0.15,0.69,5,8093.0,2.8453762531280518
data/berlin52.tsp,6,0.5,5.7,0.67,0.57,8,8029.0,8.857934713363647
data/berlin52.tsp,4,6.5,8.4,0.34,0.46,4,8338.0,0.9334633350372314
data/berlin52.tsp,2,0.2,6.2,0.83,0.21,3,8339.0,0.15691041946411133
data/berlin52.tsp,7,7.8,3.5,0.71,0.47,8,8408.0,22.599080324172974
data/berlin52.tsp,5,6.6,7.0,0.4,0.41,2,8398.0,0.9684450626373291
data/berlin52.tsp,5,6.3,3.0,0.92,0.88,1,8383.0,2.2507309913635254
data/berlin52.tsp,8,4.4,9.2,0.74,0.38,2,8412.0,19.879632234573364
data/berlin52.tsp,8,4.4,6.2,0.25,0.09,1,8393.0,2.8743388652801514
data/berlin52.tsp,8,7.6,5.3,0.49,0.43,4,8096.0,27.801102876663208
data/berlin52.tsp,2,1.6,7.1,0.15,0.28,1,7309.0,0.03397989273071289
data/berlin52.tsp,4,9.5,2.7,0.55,0.54,5,8249.0,1.6800570487976074
data/berlin52.tsp,2,3.8,3.9,0.7,0.19,5,8314.0,0.21785473823547363
data/berlin52.tsp,3,1.4,5.1,0.13,0.36,3,8060.0,0.5346975326538086
data/berlin52.tsp,6,6.8,7.3,0.75,0.82,2,8284.0,0.8625071048736572
data/berlin52.tsp,5,2.9,2.6,0.55,0.79,9,8202.0,4.542402267456055
data/berlin52.tsp,4,3.3,6.2,0.68,0.73,4,8314.0,1.0374069213867188
data/berlin52.tsp,4,3.8,4.0,0.33,0.41,1,8967.0,0.14291810989379883
data/berlin52.tsp,8,2.4,7.1,0.58,0.91,8,8284.0,34.26842212677002
data/berlin52.tsp,5,8.7,6.2,0.56,0.92,10,7311.0,5.110060930252075
data/berlin52.tsp,2,0.8,6.3,0.74,0.95,8,8328.0,0.649625301361084
data/berlin52.tsp,6,3.9,7.0,0.87,0.73,8,8338.0,7.618645668029785
data/berlin52.tsp,3,7.9,8.2,0.63,0.06,1,8339.0,0.11793041229248047
data/berlin52.tsp,7,1.0,0.8,0.92,0.19,2,8365.0,1.6110796928405762
data/berlin52.tsp,2,7.6,6.1,0.31,0.54,10,7311.0,0.8085393905639648
data/berlin52.tsp,4,6.3,2.7,0.5,0.38,3,8338.0,0.9784409999847412
data/berlin52.tsp,4,0.2,4.8,0.34,0.27,4,8384.0,1.974870204925537
data/berlin52.tsp,7,6.4,1.8,0.82,0.48,1,9568.0,5.2110207080841064
data/berlin52.tsp,8,4.1,0.4,0.14,0.59,1,8359.0,4.877210855484009
data/berlin52.tsp,5,5.1,3.3,0.17,0.78,6,8029.0,3.1732027530670166
data/berlin52.tsp,3,2.0,7.4,0.53,0.88,3,8359.0,0.3407876491546631
data/berlin52.tsp,2,7.8,6.4,0.47,0.92,1,8284.0,0.06196403503417969
data/berlin52.tsp,8,5.3,7.3,0.49,0.05,3,8305.0,16.431621074676514
data/berlin52.tsp,2,0.3,4.9,0.95,0.6,1,8801.0,0.07593631744384766
data/berlin52.tsp,8,5.1,2.6,0.22,0.53,2,8294.0,10.33409309387207
data/berlin52.tsp,2,6.7,4.9,0.15,0.09,1,7311.0,0.17889881134033203
data/berlin52.tsp,2,1.9,1.1,0.58,0.29,2,8774.0,0.22986817359924316
data/berlin52.tsp,6,7.0,1.7,0.21,0.85,3,8474.0,3.2591538429260254
data/berlin52.tsp,8,0.6,6.5,0.55,0.27,1,8742.0,5.873620986938477
data/berlin52.tsp,4,3.3,2.3,0.42,0.82,8,8026.0,1.7629947662353516
data/berlin52.tsp,3,7.5,8.6,0.56,0.41,1,8345.0,0.07995462417602539
data/berlin52.tsp,2,4.5,0.4,0.25,0.95,4,8060.0,0.36379170417785645
data/berlin52.tsp,8,1.1,6.1,0.61,0.31,7,8026.0,16.3276629447937
data/berlin52.tsp,6,7.4,3.1,0.52,0.22,10,8060.0,14.102936744689941
data/berlin52.tsp,8,5.7,9.0,0.41,0.76,6,8359.0,14.33580231666565
data/berlin52.tsp,3,9.3,6.3,0.81,0.42,6,8060.0,1.2322955131530762
data/berlin52.tsp,2,3.6,4.1,0.29,0.34,3,8029.0,0.18289566040039062
data/berlin52.tsp,7,6.4,6.6,0.29,0.43,3,8384.0,2.822385787963867
data/berlin52.tsp,3,2.8,3.2,0.31,0.24,2,8742.0,0.2868356704711914
data/berlin52.tsp,4,8.4,5.4,0.81,0.36,5,8202.0,1.362238883972168
data/berlin52.tsp,5,9.1,8.5,0.48,0.87,1,8355.0,0.455718994140625
data/berlin52.tsp,4,5.5,0.3,0.71,0.25,3,7311.0,0.8995063304901123
data/berlin52.tsp,4,7.4,2.9,0.05,0.3,6,8060.0,1.7529797554016113
data/berlin52.tsp,6,5.1,4.9,0.26,0.73,3,8284.0,5.106077432632446
data/berlin52.tsp,5,1.8,5.1,0.52,0.78,7,8029.0,2.312680244445801
data/berlin52.tsp,2,4.8,1.5,0.1,0.12,10,7309.0,0.7585663795471191
data/berlin52.tsp,7,3.3,6.0,0.16,0.88,6,7311.0,12.006131887435913
data/berlin52.tsp,6,3.5,3.9,0.21,0.78,1,8805.0,0.7075951099395752
data/berlin52.tsp,3,7.6,3.9,0.65,0.56,1,9200.0,0.2558743953704834
data/berlin52.tsp,7,2.4,1.8,0.17,0.27,1,8537.0,1.3971834182739258
data/berlin52.tsp,8,8.5,1.7,0.63,0.14,2,8359.0,5.442887783050537
data/berlin52.tsp,4,7.0,8.3,0.95,0.32,7,7732.0,3.1581907272338867
data/berlin52.tsp,8,5.0,3.7,0.5,0.9,4,8029.0,30.999274253845215
data/berlin52.tsp,8,3.7,0.6,0.61,0.56,10,7311.0,28.756576776504517
data/berlin52.tsp,3,3.8,5.5,0.57,0.62,9,7311.0,1.2762527465820312
data/berlin52.tsp,2,4.7,0.9,0.44,0.36,2,8060.0,0.16690444946289062
data/berlin52.tsp,7,5.2,6.5,0.86,0.36,6,8026.0,8.776978492736816
data/berlin52.tsp,4,5.5,0.4,0.84,0.23,5,7983.0,1.0264132022857666
data/berlin52.tsp,4,3.3,7.9,0.79,0.64,10,7311.0,2.4436028003692627
data/berlin52.tsp,4,6.0,7.3,0.08,0.62,9,8026.0,1.845947504043579
data/berlin52.tsp,6,2.5,1.1,0.62,0.46,7,8053.0,7.672629356384277
data/berlin52.tsp,3,9.0,0.2,0.81,0.4,3,7970.0,0.41376376152038574
data/berlin52.tsp,7,7.1,8.0,0.12,0.61,9,8093.0,16.02783465385437
data/berlin52.tsp,6,8.0,0.4,0.43,0.85,1,8720.0,1.08835768699646
data/berlin52.tsp,3,9.5,9.3,0.58,0.19,2,8294.0,0.14191913604736328
data/berlin52.tsp,5,5.5,1.1,0.41,0.56,10,8026.0,5.514846324920654
data/berlin52.tsp,4,0.3,6.8,0.35,0.31,10,8026.0,3.422046422958374
data/berlin52.tsp,5,1.2,1.7,0.4,0.52,7,8026.0,3.0902297496795654
data/berlin52.tsp,8,0.2,1.3,0.89,0.72,4,8409.0,10.59294581413269
data/berlin52.tsp,4,2.0,1.5,0.34,0.48,2,8688.0,0.700598955154419
data/berlin52.tsp,6,1.0,4.4,0.93,0.47,3,8093.0,2.2327237129211426
data/berlin52.tsp,6,3.2,4.4,0.68,0.19,4,8343.0,4.58337926864624
data/berlin52.tsp,6,5.7,3.4,0.08,0.74,10,8093.0,13.83808708190918
data/berlin52.tsp,5,1.4,8.2,0.17,0.13,1,8805.0,0.7865502834320068
data/berlin52.tsp,4,3.9,8.7,0.69,0.58,1,8202.0,0.17689871788024902
data/berlin52.tsp,7,6.9,7.1,0.23,0.59,10,8026.0,28.84450626373291
data/berlin52.tsp,5,1.8,6.0,0.59,0.13,7,8345.0,3.2581369876861572
data/berlin52.tsp,7,3.4,2.2,0.54,0.71,3,8620.0,10.876780271530151
data/berlin52.tsp,8,7.9,5.2,0.46,0.59,5,8093.0,12.608789205551147
data/berlin52.tsp,6,1.2,2.2,0.59,0.73,1,8722.0,1.5201315879821777
data/berlin52.tsp,2,7.5,4.5,0.23,0.86,9,8029.0,0.789548397064209
data/berlin52.tsp,2,6.9,6.6,0.87,0.89,6,8365.0,0.4157595634460449
data/berlin52.tsp,2,8.8,8.4,0.1,0.53,7,8026.0,0.5406904220581055
data/berlin52.tsp,2,5.6,2.2,0.54,0.34,7,7309.0,0.5597004890441895
data/berlin52.tsp,8,3.3,3.7,0.26,0.58,1,8384.0,4.263544797897339
data/berlin52.tsp,7,9.2,0.5,0.77,0.17,7,7635.0,21.670608282089233
data/berlin52.tsp,4,7.1,4.1,0.26,0.66,9,7311.0,2.2667038440704346
data/berlin52.tsp,6,1.8,1.5,0.09,0.7,5,8029.0,5.1980273723602295
data/berlin52.tsp,3,4.5,4.8,0.69,0.22,7,7309.0,1.3102681636810303
data/berlin52.tsp,8,4.6,8.3,0.5,0.26,1,8284.0,0.8834781646728516
data/berlin52.tsp,5,0.5,2.6,0.38,0.32,3,8093.0,0.4027690887451172
data/berlin52.tsp,7,3.4,0.4,0.79,0.39,1,8967.0,1.737004041671753
data/berlin52.tsp,6,8.4,5.6,0.59,0.4,5,8060.0,5.792690753936768
data/berlin52.tsp,5,1.5,5.5,0.35,0.34,4,7311.0,5.969583511352539
data/berlin52.tsp,6,8.1,4.2,0.37,0.27,4,8093.0,4.884206771850586
data/berlin52.tsp,7,8.6,5.7,0.51,0.81,2,8384.0,2.080812454223633
data/berlin52.tsp,8,6.9,8.7,0.7,0.51,5,8026.0,22.899903059005737
data/berlin52.tsp,7,2.3,8.8,0.07,0.84,4,7309.0,11.72831392288208
data/berlin52.tsp,2,6.0,0.5,0.67,0.62,10,8026.0,0.48670125007629395
data/berlin52.tsp,6,1.8,2.7,0.9,0.58,10,8142.0,8.37421464920044
data/berlin52.tsp,5,8.6,5.2,0.6,0.18,5,8314.0,4.854224443435669
data/berlin52.tsp,5,6.6,2.7,0.25,0.64,10,7311.0,2.821404218673706
data/berlin52.tsp,4,0.3,6.8,0.82,0.52,4,8343.0,1.5231082439422607
data/berlin52.tsp,2,4.4,8.9,0.86,0.38,6,8060.0,0.3248143196105957
data/berlin52.tsp,4,3.8,9.2,0.49,0.88,2,7311.0,0.6336407661437988
data/berlin52.tsp,6,3.0,7.4,0.13,0.12,8,8305.0,6.489286422729492
data/berlin52.tsp,8,6.4,0.4,0.29,0.43,10,8053.0,32.13562726974487
data/berlin52.tsp,6,9.2,5.8,0.81,0.86,3,8635.0,3.2411465644836426
data/berlin52.tsp,3,1.9,6.0,0.57,0.43,1,8409.0,0.2248685359954834
data/berlin52.tsp,2,4.0,0.4,0.68,0.49,7,7593.0,0.5606791973114014
data/berlin52.tsp,5,1.1,6.7,0.16,0.92,8,7309.0,3.5509696006774902
data/berlin52.tsp,8,8.6,9.1,0.15,0.74,2,8456.0,5.127068281173706
data/berlin52.tsp,8,9.3,6.4,0.24,0.1,7,8294.0,8.968874454498291
data/berlin52.tsp,8,1.0,1.8,0.05,0.29,3,8328.0,8.424181699752808
data/berlin52.tsp,2,1.5,2.0,0.71,0.18,1,8740.0,0.11693406105041504
data/berlin52.tsp,6,2.7,0.5,0.58,0.12,4,8284.0,4.03568959236145
data/berlin52.tsp,4,6.2,2.3,0.82,0.43,5,8255.0,1.3312418460845947
data/berlin52.tsp,3,3.4,0.8,0.41,0.22,4,8202.0,0.42575669288635254
data/berlin52.tsp,6,2.4,2.1,0.87,0.09,8,8026.0,7.689599990844727
data/berlin52.tsp,6,0.6,4.4,0.3,0.85,2,8967.0,5.369932174682617
data/berlin52.tsp,6,8.5,2.4,0.73,0.87,4,8145.0,4.027696847915649
data/berlin52.tsp,7,3.3,6.8,0.56,0.58,4,8384.0,9.777406215667725
data/berlin52.tsp,8,1.5,8.1,0.65,0.15,10,8328.0,39.30652666091919
data/berlin52.tsp,4,1.5,0.7,0.86,0.15,4,8093.0,0.7805538177490234
data/berlin52.tsp,4,4.6,2.9,0.35,0.42,10,8314.0,4.068673849105835
data/berlin52.tsp,6,9.5,3.8,0.43,0.43,4,8096.0,2.3656439781188965
data/berlin52.tsp,5,1.8,3.7,0.81,0.28,5,7311.0,2.24971342086792
data/berlin52.tsp,7,6.1,2.4,0.35,0.45,5,8338.0,12.639775514602661
data/berlin52.tsp,7,2.3,0.9,0.28,0.72,3,7309.0,7.409759759902954
data/berlin52.tsp,7,2.5,8.0,0.2,0.13,8,8202.0,20.333375453948975
data/berlin52.tsp,6,0.8,3.4,0.37,0.39,8,8338.0,7.729580640792847
data/berlin52.tsp,7,4.3,0.6,0.4,0.45,5,8026.0,12.195025444030762
data/berlin52.tsp,5,3.6,8.8,0.66,0.45,1,8967.0,0.23786234855651855
data/berlin52.tsp,8,5.2,0.8,0.48,0.41,1,7311.0,14.317814588546753
data/berlin52.tsp,4,6.9,2.2,0.23,0.85,1,8338.0,0.20588326454162598
data/berlin52.tsp,7,7.6,0.6,0.63,0.91,2,7675.0,2.417614459991455
data/berlin52.tsp,5,3.9,9.2,0.82,0.09,1,8393.0,0.4827439785003662
data/berlin52.tsp,6,8.7,3.0,0.29,0.1,8,7311.0,5.736703634262085
data/berlin52.tsp,7,6.1,7.0,0.08,0.13,4,8093.0,5.409902572631836
data/berlin52.tsp,6,5.7,4.0,0.11,0.69,4,8355.0,1.3172497749328613
data/berlin52.tsp,3,5.1,3.9,0.86,0.26,2,8343.0,0.16190743446350098
data/berlin52.tsp,4,5.4,6.9,0.28,0.37,4,8400.0,0.9814386367797852
data/berlin52.tsp,4,1.5,7.9,0.15,0.13,5,8096.0,1.4821701049804688
data/berlin52.tsp,2,4.0,4.2,0.69,0.77,6,8029.0,0.35378050804138184
data/berlin52.tsp,5,3.2,1.6,0.09,0.56,2,8384.0,2.337663412094116
data/berlin52.tsp,2,5.8,3.0,0.83,0.39,8,8029.0,0.5236999988555908
data/berlin52.tsp,4,6.6,9.2,0.37,0.25,8,7309.0,2.5045650005340576
data/berlin52.tsp,7,8.0,2.5,0.78,0.11,6,7311.0,9.610507488250732
data/berlin52.tsp,4,2.0,2.0,0.85,0.83,8,7309.0,1.6760387420654297
data/berlin52.tsp,4,8.3,5.0,0.08,0.09,1,8774.0,0.06396365165710449
data/berlin52.tsp,5,6.3,4.6,0.08,0.83,3,8328.0,2.0408356189727783
data/berlin52.tsp,8,0.8,3.1,0.44,0.83,10,8026.0,44.704437255859375
data/berlin52.tsp,8,5.3,2.5,0.16,0.21,10,8284.0,36.868916749954224
data/berlin52.tsp,2,4.8,6.2,0.72,0.47,9,8284.0,1.0004258155822754
data/berlin52.tsp,8,0.7,3.0,0.86,0.32,9,8060.0,22.016411066055298
data/berlin52.tsp,8,8.8,1.8,0.51,0.35,9,8026.0,47.46685719490051
data/berlin52.tsp,7,8.0,7.7,0.48,0.27,2,8339.0,1.989882469177246
data/berlin52.tsp,4,8.1,2.1,0.11,0.11,9,8029.0,2.5175395011901855
data/berlin52.tsp,5,2.8,4.9,0.42,0.61,8,7309.0,2.819387912750244
data/berlin52.tsp,6,7.9,8.7,0.24,0.28,1,8713.0,1.539123296737671
data/berlin52.tsp,6,7.9,2.4,0.29,0.3,2,8093.0,1.1603362560272217
data/berlin52.tsp,5,6.3,9.0,0.24,0.46,4,8096.0,2.4585940837860107
data/berlin52.tsp,5,5.0,7.6,0.14,0.09,3,7311.0,1.4001994132995605
data/berlin52.tsp,2,0.8,6.0,0.74,0.75,2,8359.0,0.13192486763000488
data/berlin52.tsp,3,1.3,5.7,0.25,0.58,4,8365.0,0.47372889518737793
data/berlin52.tsp,6,7.0,4.3,0.92,0.58,10,8153.0,9.437620878219604
data/berlin52.tsp,5,1.9,7.1,0.14,0.64,3,8332.0,1.635044813156128
data/berlin52.tsp,4,0.2,4.1,0.75,0.9,3,8339.0,1.265279769897461
data/berlin52.tsp,8,1.3,2.2,0.44,0.29,6,8029.0,26.761713981628418
data/berlin52.tsp,4,3.7,4.0,0.54,0.45,2,8202.0,0.2588346004486084
data/berlin52.tsp,6,2.8,2.3,0.72,0.24,1,8969.0,1.8119640350341797
data/berlin52.tsp,3,2.9,0.6,0.28,0.54,10,8060.0,1.767988681793213
data/berlin52.tsp,7,0.2,5.4,0.74,0.07,3,8202.0,2.010850429534912
data/berlin52.tsp,7,6.9,3.7,0.44,0.24,6,8029.0,29.825945138931274
data/berlin52.tsp,6,2.1,5.5,0.56,0.62,3,8060.0,1.5331201553344727
data/berlin52.tsp,7,9.0,9.4,0.1,0.79,1,8605.0,1.7490029335021973
data/berlin52.tsp,2,1.5,3.1,0.47,0.68,2,7309.0,0.292832612991333
data/berlin52.tsp,7,7.2,8.4,0.39,0.54,6,8026.0,8.453167200088501
data/berlin52.tsp,4,5.7,7.2,0.28,0.32,3,8339.0,0.757565975189209
data/berlin52.tsp,6,6.6,6.0,0.39,0.66,2,8355.0,5.083093166351318
data/berlin52.tsp,4,9.1,2.6,0.18,0.76,2,8215.0,0.8135349750518799
data/berlin52.tsp,6,3.0,2.5,0.12,0.24,1,8314.0,1.0434036254882812
data/berlin52.tsp,7,1.9,0.9,0.72,0.75,8,8056.0,14.402763843536377
data/berlin52.tsp,3,5.9,1.0,0.59,0.43,6,7981.0,0.9124786853790283
data/berlin52.tsp,5,2.9,7.8,0.1,0.69,5,8026.0,2.571526288986206
data/berlin52.tsp,7,1.2,1.0,0.61,0.51,9,8294.0,13.415331840515137
data/berlin52.tsp,2,7.4,2.8,0.1,0.58,3,8365.0,0.3757822513580322
data/berlin52.tsp,7,1.6,6.7,0.07,0.63,2,8305.0,10.032265663146973
data/berlin52.tsp,8,6.8,1.0,0.62,0.78,4,8017.0,10.24313998222351
data/berlin52.tsp,5,5.6,3.4,0.84,0.26,4,8359.0,5.487865447998047
data/berlin52.tsp,6,5.4,5.9,0.39,0.91,9,8029.0,8.239285945892334
data/berlin52.tsp,7,4.4,7.7,0.53,0.65,8,8359.0,10.557270765304565
data/berlin52.tsp,5,8.8,2.4,0.34,0.83,10,8096.0,6.164478778839111
data/berlin52.tsp,6,2.7,4.9,0.6,0.12,1,8967.0,0.7475893497467041
data/berlin52.tsp,2,0.6,1.5,0.8,0.48,2,8359.0,0.20388293266296387
data/berlin52.tsp,8,4.3,2.5,0.4,0.73,3,8305.0,9.891324043273926
data/berlin52.tsp,8,9.3,3.9,0.29,0.61,5,8093.0,24.814813375473022
data/berlin52.tsp,4,8.6,3.4,0.83,0.76,8,8202.0,2.5295541286468506
data/berlin52.tsp,4,1.2,7.5,0.79,0.77,7,8332.0,2.0198445320129395
data/berlin52.tsp,6,6.2,6.8,0.83,0.63,3,8345.0,2.7814066410064697
data/berlin52.tsp,4,8.4,8.9,0.28,0.16,10,7309.0,2.9923088550567627
data/berlin52.tsp,7,0.5,5.5,0.26,0.69,9,7309.0,15.551087617874146
data/berlin52.tsp,2,5.6,6.1,0.29,0.69,1,8456.0,0.08295202255249023
data/berlin52.tsp,5,2.3,7.4,0.41,0.58,10,8029.0,7.107938766479492
data/berlin52.tsp,8,7.6,7.2,0.55,0.24,6,7309.0,18.636341333389282
data/berlin52.tsp,3,5.0,1.1,0.28,0.46,2,8026.0,0.3627958297729492
